Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
30-June-2010,121.65,127.00,121.65,126.40,125.631756456712494227,450384,4652,56582533.00,210889,46.82,5.35,4.75
29-June-2010,123.00,124.45,122.05,123.55,123.435881055092699311,151835,1389,18741887.00,56044,36.91,2.40,0.55
28-June-2010,121.80,124.45,120.55,123.95,122.635145813578213638,240444,2303,29486885.00,124896,51.94,3.90,2.15
25-June-2010,119.30,121.65,119.00,120.05,120.338346760028341937,167949,1581,20210705.00,81167,48.33,2.65,0.75
24-June-2010,121.85,122.95,119.70,120.05,121.180241538144235396,218185,1814,26439711.00,152053,69.69,3.25,-1.80
23-June-2010,122.55,124.70,121.55,121.85,122.808810468719917025,161013,1607,19773815.00,41797,25.96,3.15,-0.70
22-June-2010,124.80,124.80,121.50,121.95,122.647758174407188122,168055,1261,20611569.00,78825,46.90,3.30,-2.85
21-June-2010,124.30,125.20,123.30,124.80,124.415487932687662130,269074,2293,33476973.00,140722,52.30,1.90,0.50
18-June-2010,123.75,124.95,122.10,123.00,123.526964470925246611,222719,2044,27511802.00,76242,34.23,2.85,-0.75
17-June-2010,123.00,123.85,120.85,123.10,122.459560252096858266,211030,1869,25842641.00,89053,42.20,3.00,0.10
16-June-2010,123.00,123.75,122.20,122.85,122.967967017377256119,172697,1398,21236199.00,101223,58.61,1.55,-0.15
15-June-2010,124.25,125.00,121.60,122.05,122.535830092135707355,120583,1722,14775738.00,60504,50.18,3.40,-2.20
14-June-2010,122.50,124.90,122.40,124.25,124.021750613842988917,376725,3037,46722094.00,225069,59.74,2.50,1.75
11-June-2010,117.25,122.00,117.25,121.05,120.653768306852072494,540508,4380,65214327.00,290234,53.70,4.75,3.80
10-June-2010,115.25,117.25,115.25,116.85,116.211823611182618545,77692,966,9028729.00,29681,38.20,2.00,1.60
9-June-2010,115.80,116.60,114.75,114.95,115.545526255112071162,82403,942,9521298.00,46911,56.93,1.85,-0.85
8-June-2010,117.55,117.55,115.50,115.80,116.578250080914877548,92690,981,10805638.00,44336,47.83,2.05,-1.75
7-June-2010,116.20,117.80,115.65,116.95,117.039104691261630555,76845,835,8993870.00,44124,57.42,2.15,0.75
4-June-2010,120.00,120.00,118.05,118.25,118.795747921558672336,78785,824,9359323.00,40022,50.80,1.95,-1.75
3-June-2010,119.30,120.80,118.70,119.20,119.789551310242740836,186454,1633,22335241.00,112787,60.49,2.10,-0.10
2-June-2010,118.00,121.00,118.00,118.85,119.817263672089779429,172779,1791,20701907.00,103387,59.84,3.00,0.85
1-June-2010,119.65,121.70,118.35,118.70,119.924197324237577195,94403,1052,11321204.00,31908,33.80,3.35,-0.95
31-May-2010,118.10,121.50,118.10,121.05,120.727849573806552592,141837,1769,17123676.00,74783,52.72,3.40,2.95
28-May-2010,116.00,119.85,116.00,119.25,118.673561406681997881,154804,3552,18371142.00,74994,48.44,3.85,3.25
27-May-2010,117.30,117.30,115.30,116.30,116.123763018721001914,61642,797,7158101.00,17834,28.93,2.00,-1.00
26-May-2010,115.45,118.00,114.40,117.05,116.561131475412283779,133949,2229,15613247.00,52129,38.92,3.60,1.60
25-May-2010,116.50,117.00,114.00,114.45,115.180634003642853200,108706,1233,12520826.00,49583,45.61,3.00,-2.05
24-May-2010,118.00,119.20,116.15,116.55,117.344482262076187982,152780,1337,17927890.00,77162,50.51,3.05,-1.45
21-May-2010,115.75,117.00,114.40,115.55,115.841799165142347919,149247,1677,17289041.00,68553,45.93,2.60,-0.20
20-May-2010,118.00,120.00,117.15,117.60,118.446307406146027088,152684,1628,18084856.00,56122,36.76,2.85,-0.40
19-May-2010,120.05,120.50,117.00,117.55,118.641157853944195659,185792,1636,22042578.00,103935,55.94,3.50,-2.50
18-May-2010,121.50,123.35,120.00,120.70,121.953966306050546579,176827,2002,21564754.00,69471,39.29,3.35,-0.80
17-May-2010,120.00,121.00,118.60,120.50,119.599535601482613900,138674,1454,16585346.00,52182,37.63,2.40,0.50
14-May-2010,120.50,122.20,119.00,120.70,120.529047554531906245,147620,1498,17792498.00,62790,42.53,3.20,0.20
13-May-2010,120.50,122.35,120.30,120.95,121.321447947183480648,119811,1481,14535644.00,47416,39.58,2.05,0.45
12-May-2010,121.00,122.45,118.95,120.15,120.193960281727620380,232991,2606,28004111.00,58039,24.91,3.50,-0.85
11-May-2010,120.50,122.70,118.50,121.00,121.357992854582091950,404455,3365,49083847.00,102913,25.44,4.20,0.50
10-May-2010,119.40,121.10,118.35,119.95,119.866566763841053764,317642,2932,38074656.00,108677,34.21,2.75,0.55
7-May-2010,120.00,121.00,114.65,117.15,117.938053750411415431,677539,5759,79907631.00,268457,39.62,6.35,-2.85
6-May-2010,125.05,125.05,121.10,122.65,122.732664149249395951,302956,2900,37182597.00,99805,32.94,3.95,-2.40
5-May-2010,120.35,125.30,119.10,124.80,123.465180406475375096,563921,5323,69624608.00,278365,49.36,6.20,4.45
4-May-2010,126.70,128.00,121.10,122.15,125.160386132860555572,573067,4845,71725287.00,191793,33.47,6.90,-4.55
3-May-2010,125.60,127.70,124.50,125.55,126.013454058986648711,564365,4469,71117583.00,184944,32.77,3.20,-0.05
30-April-2010,123.00,128.80,122.75,125.15,126.155064528641009228,3774448,11780,476165731.00,2861121,75.80,6.05,2.15
29-April-2010,119.90,123.90,119.25,123.30,121.057802624300951410,8328999,6339,1008290317.00,7821106,93.90,4.65,3.40
28-April-2010,117.90,120.00,117.20,118.90,118.953965829946497901,286157,2320,34039510.00,146519,51.20,2.80,1.00
27-April-2010,120.10,120.55,119.20,119.60,119.972166741487254066,372001,1714,44629766.00,277670,74.64,1.35,-0.50
26-April-2010,118.10,121.25,115.05,119.75,119.913722646576251605,162731,1736,19513680.00,88237,54.22,6.20,1.65
23-April-2010,119.90,121.00,118.50,118.75,119.380781724355784659,178861,1765,21352566.00,79314,44.34,2.50,-1.15
22-April-2010,121.00,121.70,118.15,119.50,120.607776494941145125,292754,2730,35308409.00,114141,38.99,3.55,-1.50
21-April-2010,117.30,124.00,117.30,120.60,121.664202444337278048,1837226,15170,223524636.00,631796,34.39,6.70,3.30
20-April-2010,116.10,118.20,116.10,116.85,117.242121060530265132,211894,2094,24842902.00,83949,39.62,2.10,0.75
19-April-2010,117.00,118.20,115.40,115.85,116.882478685513595353,322316,2430,37673093.00,114702,35.59,2.80,-1.15
16-April-2010,118.00,119.90,116.80,118.15,118.384770856561582437,225121,2243,26650898.00,66906,29.72,3.10,0.15
15-April-2010,120.00,120.10,116.70,117.90,118.476316300039726900,324717,1978,38471274.00,180397,55.56,3.40,-2.10
13-April-2010,117.00,119.25,116.00,118.65,118.251286061725416462,360597,2380,42641059.00,178757,49.57,3.25,1.65
12-April-2010,117.95,118.00,115.60,117.05,116.845239395992220449,137283,1063,16040865.00,67875,49.44,2.40,-0.90
9-April-2010,116.20,117.50,115.60,117.10,116.710271959139478158,427601,2048,49905429.00,320890,75.04,1.90,0.90
8-April-2010,119.00,119.90,113.90,115.40,116.419594512910589456,703105,5154,81855199.00,368722,52.44,6.00,-3.60
7-April-2010,117.00,121.95,117.00,119.00,119.677989659119501312,1410905,9240,168854274.00,518909,36.78,4.95,2.00
6-April-2010,116.50,117.30,114.50,117.00,116.225486372970613699,559036,2251,64974231.00,460236,82.33,2.80,0.50
5-April-2010,115.50,116.80,115.25,116.20,116.074792133564959089,226227,1401,26259252.00,162446,71.81,1.55,0.70
1-April-2010,116.50,117.00,115.20,115.40,116.018046712845157383,285703,2140,33146704.00,186340,65.22,1.80,-1.10
31-March-2010,116.00,116.80,115.10,115.95,116.085157914190391891,205618,1489,23869198.00,136977,66.62,1.70,-0.05
30-March-2010,115.90,117.50,115.20,115.60,116.494834399075784222,271798,1736,31663063.00,168601,62.03,2.30,-0.30
29-March-2010,117.80,117.80,115.00,115.15,116.146879905808477237,224224,2365,26042918.00,110490,49.28,2.80,-2.65
26-March-2010,115.00,117.80,115.00,116.55,116.734533353349000304,2971006,5894,346818999.00,2041259,68.71,2.80,1.55
25-March-2010,114.50,115.50,114.45,114.90,114.880467849399270051,480582,2184,55209485.00,340277,70.81,1.05,0.40
23-March-2010,113.95,115.00,113.50,114.70,114.651932347181085033,701582,2779,80437732.00,411107,58.60,1.50,0.75
22-March-2010,113.00,114.50,111.80,113.65,113.785551709867950791,531620,2545,60490675.00,386130,72.63,2.70,0.65
19-March-2010,113.95,115.00,112.80,114.45,113.860264410937161820,554440,3714,63128685.00,265792,47.94,2.20,0.50
18-March-2010,112.25,114.90,111.70,114.30,113.392045984091157747,493562,3730,55966005.00,267736,54.25,3.20,2.05
17-March-2010,114.05,115.50,112.10,112.55,113.767556684518210921,937734,7121,106683706.00,401189,42.78,3.40,-1.50
16-March-2010,110.00,114.00,109.85,112.85,112.040464503535527948,1016397,7692,113877592.00,609136,59.93,4.15,2.85
15-March-2010,109.50,110.10,108.50,110.00,109.671461178315121118,461778,3211,50643868.00,294893,63.86,1.60,0.50
12-March-2010,109.00,110.20,108.10,109.80,109.482886478590672570,659946,4249,72252793.00,440167,66.70,2.10,0.80
11-March-2010,106.60,109.70,106.00,109.30,108.159516564522350319,606658,5898,65615836.00,239016,39.40,3.70,2.70
10-March-2010,109.10,109.10,107.80,108.05,108.304484309204885391,209932,2014,22736577.00,117880,56.15,1.30,-1.05
9-March-2010,108.00,109.45,107.10,108.90,108.386609009626156887,280278,3417,30378382.00,174600,62.30,2.35,0.90
8-March-2010,109.50,110.90,107.55,107.90,108.959616374994495848,5223330,4519,569132033.00,4867911,93.20,3.35,-1.60
5-March-2010,107.90,109.00,107.20,108.05,108.218452569466437751,479944,4554,51938797.00,212108,44.19,1.80,0.15
4-March-2010,106.60,107.80,106.45,107.50,107.116359571460107369,425818,2249,45612074.00,302329,71.00,1.35,0.90
3-March-2010,106.15,107.20,104.75,106.30,106.040051850991968071,361806,2836,38365927.00,169179,46.76,2.45,0.15
2-March-2010,103.85,106.60,100.85,105.85,103.733765185979450129,1536944,7771,159432988.00,742466,48.31,5.75,2.00
26-February-2010,107.00,108.70,103.00,106.35,107.468692358582738572,912972,5907,98115907.00,530157,58.07,5.70,-0.65
25-February-2010,105.50,107.35,105.00,107.00,106.638621788653219818,386559,3371,41222119.00,173135,44.79,2.35,1.50
24-February-2010,105.10,106.00,104.80,105.25,105.315124574062119515,122377,1162,12888149.00,71144,58.14,1.20,0.15
23-February-2010,106.00,107.20,102.80,105.85,106.041694761737030141,198730,1667,21073666.00,101395,51.02,4.40,-0.15
22-February-2010,107.10,108.00,105.50,106.00,106.465078350637875819,286341,1803,30485317.00,189665,66.24,2.50,-1.10
19-February-2010,106.50,107.60,106.05,106.65,106.910235418117043991,257117,2024,27488439.00,133304,51.85,1.55,0.15
18-February-2010,108.40,108.50,106.60,107.05,107.516287516727203211,261550,2110,28120885.00,107232,41.00,1.90,-1.35
17-February-2010,108.55,109.80,106.90,108.25,108.328937444860747734,5201603,6210,563484126.00,4671451,89.81,2.90,-0.30
16-February-2010,108.00,108.75,107.00,108.05,107.968184907970391290,532546,3676,57498025.00,252977,47.50,1.75,0.05
15-February-2010,108.50,108.50,105.30,107.50,107.182809385360421718,671727,3580,71997587.00,236110,35.15,3.20,-1.00
11-February-2010,107.60,107.60,106.10,106.85,106.886900941217403823,333398,2468,35635879.00,172559,51.76,1.50,-0.75
10-February-2010,108.65,108.90,106.00,106.60,107.111411195787572686,735348,5033,78764162.00,306271,41.65,2.90,-2.05
9-February-2010,106.00,110.00,105.30,108.10,108.478304916554772483,2071898,14282,224755983.00,824735,39.81,4.70,2.10
8-February-2010,105.70,108.90,105.00,106.20,106.924967806158606027,1813235,10469,193880094.00,691773,38.15,3.90,0.50
6-February-2010,104.80,105.50,104.10,104.90,104.858700193348425521,205846,1354,21584744.00,85808,41.69,1.40,0.10
5-February-2010,102.80,104.80,101.55,104.05,103.130198470299719115,1167026,5215,120355623.00,781909,67.00,3.25,1.25
4-February-2010,105.00,106.40,104.25,104.95,105.420407007096919804,3509128,10684,369933702.00,2499165,71.22,2.15,-0.05
3-February-2010,101.95,105.25,101.00,104.40,101.763010539070509444,6209466,8621,631893954.00,5578541,89.84,4.25,2.45
2-February-2010,103.10,103.95,99.00,101.55,100.220681525037055914,11850335,7634,1187648650.00,10649172,89.86,4.95,-1.55
1-February-2010,100.15,103.20,100.15,101.90,101.774276779946963663,837539,6390,85239926.00,261982,31.28,3.05,1.75
29-January-2010,97.20,101.60,97.00,100.00,99.955614525285458534,2299108,3376,229808753.00,2144452,93.27,4.60,2.80
28-January-2010,100.30,101.50,98.30,98.95,99.804777617784357204,321541,2587,32091328.00,115091,35.79,3.20,-1.35
27-January-2010,102.00,102.90,99.00,99.65,100.691685443318489916,430943,3189,43392377.00,212470,49.30,3.90,-2.35
25-January-2010,100.00,102.80,100.00,102.00,101.766839105977925316,380617,2954,38734189.00,168010,44.14,2.80,2.00
22-January-2010,99.80,102.00,98.00,100.70,100.209646854408096285,590493,3986,59173095.00,274014,46.40,4.00,0.90
21-January-2010,103.30,103.30,99.65,100.65,100.691494110068102337,434640,3155,43764551.00,192862,44.37,3.65,-2.65
20-January-2010,101.80,103.40,100.15,101.05,101.833436268213933689,1037873,5971,105690174.00,344842,33.23,3.25,-0.75
19-January-2010,101.00,102.00,100.00,100.65,101.321099009701747835,447239,2714,45314747.00,235126,52.57,2.00,-0.35
18-January-2010,101.10,102.00,100.40,100.85,101.266786366729949493,446672,3363,45233038.00,255084,57.11,1.60,-0.25
15-January-2010,102.00,102.40,100.80,101.15,101.652159894879640838,493149,4834,50129661.00,217563,44.12,1.60,-0.85
14-January-2010,102.90,103.75,101.15,101.70,102.051261206313806597,1241153,4354,126661229.00,946671,76.27,2.60,-1.20
13-January-2010,103.90,104.30,101.60,102.00,102.720584949939025015,487905,4154,50117887.00,221333,45.36,2.70,-1.90
12-January-2010,107.40,107.40,103.20,103.65,105.233751239761011953,712839,4713,75014722.00,252558,35.43,4.20,-3.75
11-January-2010,104.80,107.60,104.00,106.05,105.990887666073401586,918645,6532,97367999.00,272829,29.70,3.60,1.25
8-January-2010,105.00,106.85,103.30,103.70,105.181809249374084746,529225,4083,55664843.00,183186,34.61,3.55,-1.30
7-January-2010,108.00,108.25,104.75,105.05,105.965195390180123283,766364,5480,81207911.00,227010,29.62,3.50,-2.95
6-January-2010,105.90,110.90,105.90,107.50,108.342214682679599820,3335304,21076,361354222.00,1008701,30.24,5.00,1.60
5-January-2010,99.30,112.35,99.30,105.10,106.289324122536749007,6257584,29938,665114374.00,1664824,26.60,13.05,5.80
4-January-2010,99.75,100.00,99.00,99.10,99.451371136002734438,280862,2147,27932111.00,165391,58.89,1.00,-0.65
31-December-2009,99.30,99.70,98.50,99.10,99.040503702367066011,155171,1488,15368214.00,83196,53.62,1.20,-0.20
30-December-2009,98.60,99.40,97.85,98.45,98.534815057820060690,109737,1002,10812915.00,46867,42.71,1.55,-0.15
29-December-2009,99.00,100.80,98.00,98.15,98.822567230385361796,144280,1540,14258120.00,74786,51.83,2.80,-0.85
24-December-2009,99.50,99.95,98.35,98.65,98.987736210606998614,203526,1870,20146578.00,97842,48.07,1.60,-0.85
23-December-2009,97.90,100.50,97.80,98.90,98.972999483737738771,522990,3825,51761889.00,149059,28.50,2.70,1.00
22-December-2009,98.60,99.90,97.05,97.35,98.627914838618098007,535407,3852,52806076.00,104375,19.49,2.85,-1.25
21-December-2009,97.50,98.90,96.00,97.90,97.426419568749725528,182168,1456,17747976.00,82140,45.09,2.90,0.40
18-December-2009,96.50,97.50,93.55,97.00,96.064534588492637006,3072120,1411,295121778.00,2987466,97.24,3.95,0.50
17-December-2009,96.05,97.80,96.05,96.80,97.019809220147828034,151798,1255,14727413.00,64823,42.70,1.75,0.75
16-December-2009,96.30,96.80,95.50,96.25,96.188366287350864564,65293,614,6280427.00,41656,63.80,1.30,-0.05
15-December-2009,96.50,98.00,96.10,96.30,96.773382870962654001,171183,1502,16565958.00,77769,45.43,1.90,-0.20
14-December-2009,96.25,96.85,95.15,96.50,96.209310876359368150,141426,1040,13606498.00,88430,62.53,1.70,0.25
11-December-2009,96.00,96.80,95.10,95.95,95.839663555866446010,293065,1552,28087251.00,200624,68.46,1.70,-0.05
10-December-2009,95.40,96.45,94.25,95.70,95.344106155868919062,320962,1505,30601835.00,213728,66.59,2.20,0.30
9-December-2009,94.00,95.00,93.40,94.15,94.223845434985764892,230065,1241,21677609.00,115105,50.03,1.60,0.15
8-December-2009,92.50,94.35,92.50,93.70,93.621810569362965847,205405,1397,19230388.00,116798,56.86,1.85,1.20
7-December-2009,97.60,98.10,92.00,92.50,94.059385166763090470,532372,3947,50074583.00,308040,57.86,6.10,-5.10
4-December-2009,98.40,99.10,96.70,96.95,97.774024015880419572,184378,1717,18027379.00,80729,43.78,2.40,-1.45
3-December-2009,98.50,99.60,97.45,98.55,98.568680869305266482,354582,2743,34950680.00,164386,46.36,2.15,0.05
2-December-2009,95.50,98.25,94.05,97.75,96.821888643610497915,407700,2919,39474284.00,191331,46.93,4.20,2.25
1-December-2009,95.00,95.30,94.50,94.85,94.920788304121438869,83927,996,7966417.00,39679,47.28,0.80,-0.15
30-November-2009,95.00,95.50,94.00,94.40,94.751165319340046329,105765,1326,10021357.00,46539,44.00,1.50,-0.60
27-November-2009,94.00,94.30,92.50,93.90,93.478934466939743336,187249,1650,17503837.00,97657,52.15,1.80,-0.10
26-November-2009,95.60,96.50,93.40,94.10,95.148284039938820051,232756,2016,22146334.00,75829,32.58,3.10,-1.50
25-November-2009,96.00,96.80,94.55,94.80,95.878863647521724798,285158,1481,27340625.00,163934,57.49,2.25,-1.20
24-November-2009,94.50,96.80,93.55,95.70,95.891101526154784804,472036,3372,45264052.00,195553,41.43,3.25,1.20
23-November-2009,94.85,95.55,93.20,94.20,94.271206789748960654,313178,2305,29523668.00,109534,34.97,2.35,-0.65
20-November-2009,93.55,93.90,92.80,93.00,93.226458528926584239,188529,1649,17575891.00,89367,47.40,1.10,-0.55
19-November-2009,94.90,97.50,92.60,92.95,95.106225985830626813,925235,6885,87995609.00,275973,29.83,4.90,-1.95
18-November-2009,92.20,94.95,91.60,94.35,93.113180245469068854,577751,3316,53796233.00,283013,48.99,3.35,2.15
17-November-2009,92.50,93.70,91.60,92.15,92.784531940030704885,316562,1782,29372057.00,167876,53.03,2.10,-0.35
16-November-2009,93.50,94.30,91.75,92.05,92.754932830932492074,838109,3616,77738744.00,643914,76.83,2.55,-1.45
13-November-2009,94.00,95.50,92.50,93.05,93.515338050440032583,313045,1813,29274509.00,208362,66.56,3.00,-0.95
12-November-2009,95.00,95.50,93.60,94.25,94.076947567739665197,358062,1218,33685380.00,270841,75.64,1.90,-0.75
11-November-2009,95.65,95.65,93.25,93.70,93.901253143079093157,244585,1268,22966838.00,170680,69.78,2.40,-1.95
10-November-2009,93.50,95.50,93.50,94.00,94.435853395412218941,281792,2318,26611268.00,106633,37.84,2.00,0.50
9-November-2009,93.00,94.00,91.15,93.20,92.779392371046803851,442079,2852,41015821.00,188170,42.56,2.85,0.20
6-November-2009,92.00,96.85,91.30,92.65,93.984170299630505819,1263890,7850,118785653.00,404998,32.04,5.55,0.65
5-November-2009,93.40,93.95,90.25,90.95,91.291563333639663944,1556053,4879,142054511.00,1153678,74.14,3.70,-2.45
4-November-2009,97.10,97.80,91.50,93.75,94.126505604091917986,1305207,4228,122854574.00,968798,74.23,6.30,-3.35
3-November-2009,99.00,99.80,95.10,96.20,96.452217925866765363,1848078,2466,178251222.00,1670105,90.37,4.70,-2.80
30-October-2009,96.80,100.50,96.20,97.80,98.820664484339746955,672371,4736,66444149.00,297460,44.24,4.30,1.00
